LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1760385222.298008,1088111.000,46454,2,GX,1,100,-47.119
1760385222.338006,1088151.000,46471,3,GX,1,100,-43.457
1760385222.378005,1088191.000,46471,3,GX,1,100,-52.399
1760385222.418004,1088231.000,46471,3,GX,1,100,-28.412
1760385222.458002,1088271.000,46489,3,GX,1,100,-14.862
1760385222.498001,1088311.000,46489,3,GX,1,100,-5.341
1760385222.538000,1088351.000,46489,3,GX,1,100,39.490
1760385222.577998,1088391.000,46507,2,GX,1,100,61.462
1760385222.617997,1088431.000,46507,2,GX,1,100,67.017
1760385222.657995,1088471.000,46521,3,GX,1,100,71.075
1760385222.697994,1088511.000,46521,3,GX,1,100,41.016
1760385222.737993,1088551.000,46521,3,GX,1,100,-11.261
1760385222.777991,1088591.000,46538,2,GX,1,100,-21.820
1760385222.817990,1088631.000,46538,2,GX,1,100,-14.465
1760385222.857989,1088671.000,46555,3,GX,1,100,-27.924
1760385222.897987,1088711.000,46555,3,GX,1,100,-25.604
1760385222.937986,1088751.000,46555,3,GX,1,100,-21.759
1760385222.977984,1088791.000,46574,2,GX,1,100,-59.143
1760385223.017983,1088831.000,46574,2,GX,1,100,-46.417
1760385223.057982,1088871.000,46588,3,GX,1,100,-18.982
1760385223.097980,1088911.000,46588,3,GX,1,100,-18.677
1760385223.137979,1088951.000,46588,3,GX,1,100,-10.468
1760385223.177978,1088991.000,46608,2,GX,1,100,-26.855
1760385223.217976,1089031.000,46608,2,GX,1,100,-29.968
1760385223.257975,1089071.000,46624,3,GX,1,100,-13.245
1760385223.297973,1089111.000,46624,3,GX,1,100,3.357
1760385223.337972,1089151.000,46624,3,GX,1,100,24.231
1760385223.377971,1089191.000,46643,2,GX,1,100,64.209
1760385223.417969,1089231.000,46643,2,GX,1,100,66.101
1760385223.457968,1089271.000,46657,3,GX,1,100,66.284
1760385223.497967,1089311.000,46657,3,GX,1,100,28.656
1760385223.537965,1089351.000,46657,3,GX,1,100,-5.676
1760385223.577964,1089391.000,46675,3,GX,1,100,-43.243
1760385223.617962,1089431.000,46675,3,GX,1,100,-36.285
1760385223.657961,1089471.000,46675,3,GX,1,100,-24.689
1760385223.697960,1089511.000,46691,2,GX,1,100,-21.118
1760385223.737958,1089551.000,46691,2,GX,1,100,-34.729
1760385223.777957,1089591.000,46710,3,GX,1,100,-35.950
1760385223.817955,1089631.000,46710,3,GX,1,100,-59.265
1760385223.857954,1089671.000,46710,3,GX,1,100,-14.465
1760385223.897953,1089711.000,46728,2,GX,1,100,-11.200
1760385223.937951,1089751.000,46728,2,GX,1,100,-12.512
1760385223.977950,1089791.000,46744,3,GX,1,100,-19.135
1760385224.017949,1089831.000,46744,3,GX,1,100,-7.111
1760385224.057947,1089871.000,46744,3,GX,1,100,6.256
1760385224.097946,1089911.000,46760,2,GX,1,100,22.522
1760385224.137944,1089951.000,46760,2,GX,1,100,36.743
1760385224.177943,1089991.000,46780,3,GX,1,100,66.101
1760385224.217942,1090031.000,46780,3,GX,1,100,62.897
1760385224.257940,1090071.000,46780,3,GX,1,100,50.659
1760385224.297939,1090111.000,46796,2,GX,1,100,20.691
1760385224.337938,1090151.000,46796,2,GX,1,100,-12.604
1760385224.377936,1090191.000,46811,3,GX,1,100,-28.473
1760385224.417935,1090231.000,46811,3,GX,1,100,-25.909
1760385224.457933,1090271.000,46811,3,GX,1,100,-25.574
1760385224.493599,1090306.667,46830,3,GX,1,100,-17.761
1760385224.529264,1090342.333,46830,3,GX,1,100,-20.660
1760385224.564930,1090378.000,46830,3,GX,1,100,-26.947
1760385224.604928,1090418.000,46847,2,GX,1,100,-58.777
1760385224.644927,1090458.000,46847,2,GX,1,100,-32.349
1760385224.684926,1090498.000,46865,3,GX,1,100,-36.346
1760385224.724924,1090538.000,46865,3,GX,1,100,-42.297
1760385224.764923,1090578.000,46865,3,GX,1,100,-45.166
1760385224.804921,1090618.000,46880,2,GX,1,100,-51.178
1760385224.844920,1090658.000,46880,2,GX,1,100,-43.701
1760385224.884919,1090698.000,46899,3,GX,1,100,-25.452
1760385224.924917,1090738.000,46899,3,GX,1,100,-5.432
1760385224.964916,1090778.000,46899,3,GX,1,100,48.676
1760385225.004915,1090818.000,46916,2,GX,1,100,75.562
1760385225.044913,1090858.000,46916,2,GX,1,100,83.832
1760385225.084912,1090898.000,46932,3,GX,1,100,65.002
1760385225.124910,1090938.000,46932,3,GX,1,100,36.011
1760385225.164909,1090978.000,46932,3,GX,1,100,-5.554
1760385225.204908,1091018.000,46948,2,GX,1,100,-19.379
1760385225.244906,1091058.000,46948,2,GX,1,100,-12.665
1760385225.284905,1091098.000,46966,3,GX,1,100,-23.468
1760385225.324903,1091138.000,46966,3,GX,1,100,-26.672
1760385225.364902,1091178.000,46966,3,GX,1,100,-17.975
1760385225.404901,1091218.000,46983,3,GX,1,100,-46.997
1760385225.444899,1091258.000,46983,3,GX,1,100,-44.586
1760385225.484898,1091298.000,46983,3,GX,1,100,-31.006
1760385225.524897,1091338.000,47000,2,GX,1,100,-38.849
1760385225.564895,1091378.000,47000,2,GX,1,100,-31.860
1760385225.604894,1091418.000,47017,3,GX,1,100,-38.910
1760385225.644892,1091458.000,47017,3,GX,1,100,-37.415
1760385225.684891,1091498.000,47017,3,GX,1,100,-9.247
1760385225.724890,1091538.000,47035,2,GX,1,100,4.974
1760385225.764888,1091578.000,47035,2,GX,1,100,21.362
1760385225.804887,1091618.000,47052,3,GX,1,100,67.047
1760385225.844886,1091658.000,47052,3,GX,1,100,66.833
1760385225.884884,1091698.000,47052,3,GX,1,100,62.164
1760385225.924883,1091738.000,47069,2,GX,1,100,34.149
1760385225.964881,1091778.000,47069,2,GX,1,100,18.555
1760385226.004880,1091818.000,47085,3,GX,1,100,-19.867
1760385226.044879,1091858.000,47085,3,GX,1,100,-21.088
1760385226.084877,1091898.000,47085,3,GX,1,100,-1.434
1760385226.124876,1091938.000,47100,2,GX,1,100,-7.660
1760385226.164875,1091978.000,47100,2,GX,1,100,-26.428
1760385226.204873,1092018.000,47125,4,GX,1,100,-18.738
1760385226.244872,1092058.000,47125,4,GX,1,100,-65.399
1760385226.284870,1092098.000,47125,4,GX,1,100,-56.946
1760385226.324869,1092138.000,47125,4,GX,1,100,-52.643
1760385226.364868,1092178.000,47143,3,GX,1,100,-56.824
1760385226.404866,1092218.000,47143,3,GX,1,100,-34.454
1760385226.444865,1092258.000,47143,3,GX,1,100,-39.490
1760385226.484864,1092298.000,47162,2,GX,1,100,-25.269
1760385226.524862,1092338.000,47162,2,GX,1,100,-2.686
1760385226.564861,1092378.000,47181,3,GX,1,100,20.935
1760385226.604859,1092418.000,47181,3,GX,1,100,19.501
1760385226.644858,1092458.000,47181,3,GX,1,100,64.209
1760385226.684857,1092498.000,47196,2,GX,1,100,75.134
1760385226.724855,1092538.000,47196,2,GX,1,100,63.660
1760385226.764854,1092578.000,47212,3,GX,1,100,37.048
1760385226.804852,1092618.000,47212,3,GX,1,100,-5.249
1760385226.844851,1092658.000,47212,3,GX,1,100,-36.041
1760385226.884850,1092698.000,47230,2,GX,1,100,-21.210
1760385226.924848,1092738.000,47230,2,GX,1,100,-10.193
1760385226.964847,1092778.000,47246,3,GX,1,100,-12.787
1760385227.004846,1092818.000,47246,3,GX,1,100,-30.792
1760385227.044844,1092858.000,47246,3,GX,1,100,-27.740
1760385227.084843,1092898.000,47263,2,GX,1,100,-70.557
1760385227.124841,1092938.000,47263,2,GX,1,100,-46.082
1760385227.164840,1092978.000,47282,3,GX,1,100,-37.933
1760385227.204839,1093018.000,47282,3,GX,1,100,-41.626
1760385227.244837,1093058.000,47282,3,GX,1,100,-38.177
1760385227.284836,1093098.000,47299,2,GX,1,100,-34.149
1760385227.324835,1093138.000,47299,2,GX,1,100,-17.548
1760385227.364833,1093178.000,47317,3,GX,1,100,8.179
1760385227.404832,1093218.000,47317,3,GX,1,100,31.494
1760385227.444830,1093258.000,47317,3,GX,1,100,56.000
1760385227.484829,1093298.000,47333,2,GX,1,100,85.876
1760385227.524827,1093338.000,47333,2,GX,1,100,72.266
1760385227.564826,1093378.000,47349,3,GX,1,100,54.962
1760385227.604825,1093418.000,47349,3,GX,1,100,21.301
1760385227.644824,1093458.000,47349,3,GX,1,100,-21.454
1760385227.684822,1093498.000,47366,2,GX,1,100,-45.807
1760385227.724821,1093538.000,47366,2,GX,1,100,-34.302
1760385227.764819,1093578.000,47382,3,GX,1,100,-35.980
1760385227.804818,1093618.000,47382,3,GX,1,100,-48.615
1760385227.844816,1093658.000,47382,3,GX,1,100,-39.337
1760385227.884815,1093698.000,47401,2,GX,1,100,-66.284
1760385227.924814,1093738.000,47401,2,GX,1,100,-64.331
1760385227.964813,1093778.000,47416,3,GX,1,100,-27.008
1760385228.004811,1093818.000,47416,3,GX,1,100,-30.609
1760385228.044810,1093858.000,47416,3,GX,1,100,-16.327
1760385228.084808,1093898.000,47435,3,GX,1,100,-22.888
1760385228.124807,1093938.000,47435,3,GX,1,100,-42.755
1760385228.164805,1093978.000,47435,3,GX,1,100,-14.923
1760385228.197804,1094011.000,47454,2,GX,1,100,18.951
1760385228.230803,1094044.000,47454,2,GX,1,100,46.234
1760385228.270802,1094084.000,47471,3,GX,1,100,87.494
1760385228.310801,1094124.000,47471,3,GX,1,100,108.490
1760385228.350799,1094164.000,47471,3,GX,1,100,97.076
1760385228.390798,1094204.000,47485,2,GX,1,100,53.345
1760385228.430796,1094244.000,47485,2,GX,1,100,12.604
1760385228.470795,1094284.000,47503,3,GX,1,100,-3.815
1760385228.510793,1094324.000,47503,3,GX,1,100,3.357
1760385228.550792,1094364.000,47503,3,GX,1,100,-15.198
1760385228.590791,1094404.000,47521,3,GX,1,100,-36.255
1760385228.630790,1094444.000,47521,3,GX,1,100,-42.480
1760385228.670788,1094484.000,47521,3,GX,1,100,-100.403
1760385228.710787,1094524.000,47540,2,GX,1,100,-95.795
1760385228.750785,1094564.000,47540,2,GX,1,100,-64.331
1760385228.790784,1094604.000,47554,3,GX,1,100,-68.817
1760385228.830782,1094644.000,47554,3,GX,1,100,-40.894
