LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1760381154.986364,459873.000,8456,2,GX,1,100,-0.702
1760381155.026364,459913.000,8476,3,GX,1,100,-0.519
1760381155.066364,459953.000,8476,3,GX,1,100,-0.671
1760381155.106364,459993.000,8476,3,GX,1,100,-0.671
1760381155.139865,460026.500,8490,2,GX,1,100,-0.732
1760381155.173365,460060.000,8490,2,GX,1,100,-0.824
1760381155.213365,460100.000,8507,3,GX,1,100,-0.519
1760381155.253366,460140.000,8507,3,GX,1,100,-0.488
1760381155.293366,460180.000,8507,3,GX,1,100,-0.488
1760381155.333366,460220.000,8523,3,GX,1,100,-0.732
1760381155.373367,460260.000,8523,3,GX,1,100,-0.763
1760381155.413367,460300.000,8523,3,GX,1,100,-0.732
1760381155.453367,460340.000,8541,2,GX,1,100,-0.732
1760381155.493368,460380.000,8541,2,GX,1,100,-0.671
1760381155.533368,460420.000,8555,3,GX,1,100,-0.732
1760381155.573368,460460.000,8555,3,GX,1,100,-0.916
1760381155.613369,460500.000,8555,3,GX,1,100,-0.824
1760381155.653369,460540.000,8574,2,GX,1,100,-0.671
1760381155.693369,460580.000,8574,2,GX,1,100,-0.732
1760381155.733370,460620.000,8591,3,GX,1,100,-0.885
1760381155.773370,460660.000,8591,3,GX,1,100,-0.854
1760381155.813370,460700.000,8591,3,GX,1,100,-0.763
1760381155.853370,460740.000,8608,2,GX,1,100,-0.488
1760381155.893371,460780.000,8608,2,GX,1,100,-0.275
1760381155.933371,460820.000,8622,3,GX,1,100,-0.366
1760381155.973371,460860.000,8622,3,GX,1,100,-0.549
1760381156.013372,460900.000,8622,3,GX,1,100,-0.671
1760381156.053372,460940.000,8640,2,GX,1,100,-0.397
1760381156.093372,460980.000,8640,2,GX,1,100,-0.702
1760381156.133373,461020.000,8656,3,GX,1,100,-0.702
1760381156.173373,461060.000,8656,3,GX,1,100,-0.671
1760381156.213373,461100.000,8656,3,GX,1,100,-0.702
1760381156.253374,461140.000,8675,2,GX,1,100,-0.702
1760381156.293374,461180.000,8675,2,GX,1,100,-0.519
1760381156.333374,461220.000,8689,3,GX,1,100,-0.488
1760381156.373374,461260.000,8689,3,GX,1,100,-0.671
1760381156.413375,461300.000,8689,3,GX,1,100,-0.671
1760381156.453375,461340.000,8707,2,GX,1,100,-0.641
