LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1760381807.240410,1112128.000,51482,2,GX,1,100,50.262
1760381807.280411,1112168.000,51500,3,GX,1,100,8.972
1760381807.320411,1112208.000,51500,3,GX,1,100,-49.469
1760381807.360412,1112248.000,51500,3,GX,1,100,-108.429
1760381807.400412,1112288.000,51516,2,GX,1,100,-176.270
1760381807.440413,1112328.000,51516,2,GX,1,100,-186.737
1760381807.480413,1112368.000,51533,3,GX,1,100,-153.717
1760381807.520414,1112408.000,51533,3,GX,1,100,-89.447
1760381807.560414,1112448.000,51533,3,GX,1,100,-62.744
1760381807.600415,1112488.000,51547,2,GX,1,100,-68.329
1760381807.640415,1112528.000,51547,2,GX,1,100,-43.884
1760381807.680416,1112568.000,51567,3,GX,1,100,7.568
1760381807.720416,1112608.000,51567,3,GX,1,100,63.904
1760381807.760417,1112648.000,51567,3,GX,1,100,92.285
1760381807.800417,1112688.000,51583,3,GX,1,100,166.046
1760381807.840418,1112728.000,51583,3,GX,1,100,216.614
1760381807.880418,1112768.000,51583,3,GX,1,100,104.980
1760381807.920419,1112808.000,51600,2,GX,1,100,76.782
1760381807.960419,1112848.000,51600,2,GX,1,100,41.840
1760381808.000420,1112888.000,51617,3,GX,1,100,-0.244
1760381808.040420,1112928.000,51617,3,GX,1,100,-25.513
1760381808.080421,1112968.000,51617,3,GX,1,100,-52.521
1760381808.120421,1113008.000,51636,2,GX,1,100,-91.400
1760381808.160422,1113048.000,51636,2,GX,1,100,-156.097
1760381808.200422,1113088.000,51652,3,GX,1,100,-160.919
1760381808.240423,1113128.000,51652,3,GX,1,100,-137.299
1760381808.280423,1113168.000,51652,3,GX,1,100,-100.342
1760381808.320424,1113208.000,51670,2,GX,1,100,-70.557
1760381808.360424,1113248.000,51670,2,GX,1,100,-80.048
1760381808.400425,1113288.000,51684,3,GX,1,100,-62.012
1760381808.440425,1113328.000,51684,3,GX,1,100,-28.625
1760381808.480426,1113368.000,51684,3,GX,1,100,27.100
1760381808.520426,1113408.000,51703,2,GX,1,100,77.118
1760381808.560427,1113448.000,51703,2,GX,1,100,148.773
1760381808.600427,1113488.000,51721,3,GX,1,100,225.159
1760381808.640428,1113528.000,51721,3,GX,1,100,124.695
1760381808.680428,1113568.000,51721,3,GX,1,100,88.745
1760381808.720429,1113608.000,51739,3,GX,1,100,88.531
1760381808.760429,1113648.000,51739,3,GX,1,100,52.277
1760381808.800430,1113688.000,51739,3,GX,1,100,9.888
1760381808.840430,1113728.000,51754,2,GX,1,100,-57.526
1760381808.880431,1113768.000,51754,2,GX,1,100,-105.835
1760381808.920431,1113808.000,51772,3,GX,1,100,-163.483
1760381808.960432,1113848.000,51772,3,GX,1,100,-177.643
1760381809.000432,1113888.000,51772,3,GX,1,100,-149.841
1760381809.040433,1113928.000,51789,2,GX,1,100,-104.553
1760381809.080433,1113968.000,51789,2,GX,1,100,-80.719
1760381809.120434,1114008.000,51806,3,GX,1,100,-87.250
1760381809.160434,1114048.000,51806,3,GX,1,100,-70.770
1760381809.200435,1114088.000,51806,3,GX,1,100,-46.326
1760381809.240435,1114128.000,51822,2,GX,1,100,5.005
1760381809.280436,1114168.000,51822,2,GX,1,100,46.783
1760381809.320436,1114208.000,51838,3,GX,1,100,116.333
1760381809.360437,1114248.000,51838,3,GX,1,100,209.473
1760381809.400438,1114288.000,51838,3,GX,1,100,128.937
1760381809.440438,1114328.000,51854,2,GX,1,100,122.742
1760381809.480438,1114368.000,51854,2,GX,1,100,116.272
1760381809.520439,1114408.000,51873,3,GX,1,100,80.505
1760381809.560440,1114448.000,51873,3,GX,1,100,43.732
1760381809.600440,1114488.000,51873,3,GX,1,100,-38.239
1760381809.640440,1114528.000,51890,2,GX,1,100,-98.816
1760381809.680441,1114568.000,51890,2,GX,1,100,-183.136
1760381809.720442,1114608.000,51905,3,GX,1,100,-146.027
1760381809.760442,1114648.000,51905,3,GX,1,100,-133.667
1760381809.800442,1114688.000,51905,3,GX,1,100,-91.309
1760381809.840443,1114728.000,51921,2,GX,1,100,-62.439
1760381809.880444,1114768.000,51921,2,GX,1,100,-73.029
1760381809.920444,1114808.000,51938,3,GX,1,100,-66.254
1760381809.960444,1114848.000,51938,3,GX,1,100,-44.800
1760381810.000445,1114888.000,51938,3,GX,1,100,0.641
1760381810.040446,1114928.000,51957,2,GX,1,100,41.199
1760381810.080446,1114968.000,51957,2,GX,1,100,71.198
1760381810.115780,1115003.333,51972,3,GX,1,100,197.449
1760381810.151114,1115038.667,51972,3,GX,1,100,151.489
1760381810.186447,1115074.000,51972,3,GX,1,100,111.389
1760381810.226448,1115114.000,51990,3,GX,1,100,104.218
1760381810.266448,1115154.000,51990,3,GX,1,100,65.033
1760381810.306449,1115194.000,51990,3,GX,1,100,17.120
1760381810.346449,1115234.000,52008,2,GX,1,100,-27.954
1760381810.386450,1115274.000,52008,2,GX,1,100,-86.304
1760381810.426450,1115314.000,52026,3,GX,1,100,-166.260
1760381810.466451,1115354.000,52026,3,GX,1,100,-160.156
1760381810.506451,1115394.000,52026,3,GX,1,100,-133.942
1760381810.546452,1115434.000,52041,2,GX,1,100,-79.742
1760381810.586452,1115474.000,52041,2,GX,1,100,-62.103
1760381810.626453,1115514.000,52058,3,GX,1,100,-68.695
1760381810.666453,1115554.000,52058,3,GX,1,100,-58.929
1760381810.706454,1115594.000,52058,3,GX,1,100,-31.677
1760381810.746454,1115634.000,52075,3,GX,1,100,-7.111
1760381810.786455,1115674.000,52075,3,GX,1,100,16.052
1760381810.826456,1115714.000,52075,3,GX,1,100,28.625
1760381810.866456,1115754.000,52093,2,GX,1,100,160.858
1760381810.906456,1115794.000,52093,2,GX,1,100,143.707
1760381810.946457,1115834.000,52108,3,GX,1,100,91.949
1760381810.986458,1115874.000,52108,3,GX,1,100,91.583
1760381811.026458,1115914.000,52108,3,GX,1,100,78.278
1760381811.066458,1115954.000,52127,2,GX,1,100,88.745
1760381811.106459,1115994.000,52127,2,GX,1,100,50.385
1760381811.146460,1116034.000,52144,3,GX,1,100,-35.339
1760381811.186460,1116074.000,52144,3,GX,1,100,-84.564
1760381811.226460,1116114.000,52144,3,GX,1,100,-163.513
1760381811.266461,1116154.000,52162,2,GX,1,100,-152.710
1760381811.306462,1116194.000,52162,2,GX,1,100,-128.754
1760381811.346129,1116233.667,52181,3,GX,1,100,-96.588
1760381811.385796,1116273.333,52181,3,GX,1,100,-64.148
1760381811.425463,1116313.000,52181,3,GX,1,100,-71.533
1760381811.465964,1116353.500,52196,2,GX,1,100,-64.545
1760381811.506464,1116394.000,52196,2,GX,1,100,3.021
1760381811.546131,1116433.667,52215,3,GX,1,100,54.352
1760381811.585799,1116473.333,52215,3,GX,1,100,54.413
1760381811.625466,1116513.000,52215,3,GX,1,100,133.423
1760381811.665966,1116553.500,52232,2,GX,1,100,160.431
1760381811.706467,1116594.000,52232,2,GX,1,100,79.010
1760381811.746134,1116633.667,52251,3,GX,1,100,66.345
1760381811.785801,1116673.333,52251,3,GX,1,100,64.026
1760381811.825468,1116713.000,52251,3,GX,1,100,42.084
1760381811.865469,1116753.000,52265,2,GX,1,100,18.982
1760381811.905469,1116793.000,52265,2,GX,1,100,-42.786
1760381811.945470,1116833.000,52285,3,GX,1,100,-75.989
1760381811.985470,1116873.000,52285,3,GX,1,100,-122.040
1760381812.025471,1116913.000,52285,3,GX,1,100,-120.483
1760381812.065804,1116953.333,52303,3,GX,1,100,-109.161
1760381812.106138,1116993.667,52303,3,GX,1,100,-70.160
1760381812.146472,1117034.000,52303,3,GX,1,100,-46.448
1760381812.186139,1117073.667,52325,3,GX,1,100,-49.957
1760381812.225806,1117113.333,52325,3,GX,1,100,-26.062
1760381812.265474,1117153.000,52325,3,GX,1,100,1.648
1760381812.305474,1117193.000,52342,3,GX,1,100,19.836
1760381812.345475,1117233.000,52342,3,GX,1,100,24.323
1760381812.385475,1117273.000,52342,3,GX,1,100,118.744
1760381812.425476,1117313.000,52357,2,GX,1,100,172.272
1760381812.465476,1117353.000,52357,2,GX,1,100,71.533
1760381812.505477,1117393.000,52375,3,GX,1,100,57.037
1760381812.545477,1117433.000,52375,3,GX,1,100,42.816
1760381812.585478,1117473.000,52375,3,GX,1,100,24.323
1760381812.625478,1117513.000,52392,2,GX,1,100,16.632
1760381812.665479,1117553.000,52392,2,GX,1,100,-43.396
