LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760385515.733344,1381548.000,30284,1,SA,1,100,0.000042
1760385516.266342,1382081.000,30353,1,SA,1,100,0.000034
1760385516.600341,1382415.000,30452,1,SA,1,100,0.000077
1760385517.066339,1382881.000,30488,1,SA,1,100,0.000023
1760385517.333339,1383148.000,30539,1,SA,1,100,0.000033
1760385517.733337,1383548.000,30597,1,SA,1,100,0.000029
1760385517.999336,1383814.000,30695,1,SA,1,100,0.000111
1760385518.666334,1384481.000,30748,1,SA,1,100,0.000017
1760385518.999333,1384814.000,30847,1,SA,1,100,0.000095
1760385520.000330,1385815.000,31061,1,SA,1,100,0.000107
1760385520.800328,1386615.000,31097,1,SA,1,100,0.000010
1760385521.132327,1386947.000,31150,1,SA,1,100,0.000002
1760385521.333326,1387148.000,31217,1,SA,1,100,0.000060
1760385521.733325,1387548.000,31267,1,SA,1,100,0.000082
1760385522.932321,1388747.000,31474,1,SA,1,100,0.000029
1760385523.399319,1389214.000,31544,1,SA,1,100,0.000030
1760385523.732318,1389547.000,31578,1,SA,1,100,0.000026
1760385524.865315,1390680.000,31791,1,SA,1,100,0.000043
1760385525.332313,1391147.000,31925,1,SA,1,100,0.000118
1760385526.065311,1391880.000,31959,1,SA,1,100,0.000004
1760385526.266310,1392081.000,32012,1,SA,1,100,0.000023
1760385527.066308,1392881.000,32178,1,SA,1,100,0.000056
1760385527.798306,1393613.000,32320,1,SA,1,100,0.000096
1760385528.665303,1394480.000,32403,1,SA,1,100,0.000049
1760385528.931302,1394746.000,32437,1,SA,1,100,0.000026
1760385529.131301,1394946.000,32538,1,SA,1,100,0.000105
1760385530.065298,1395880.000,32688,1,SA,1,100,0.000097
1760385531.065295,1396880.000,32822,1,SA,1,100,0.000042
1760385531.398294,1397213.000,32889,1,SA,1,100,0.000103
1760385532.264291,1398079.000,33024,1,SA,1,100,0.000068
1760385532.798290,1398613.000,33074,1,SA,1,100,0.000030
1760385533.398288,1399213.000,33216,1,SA,1,100,0.000054
1760385533.798286,1399613.000,33333,1,SA,1,100,0.000128
1760385534.931283,1400746.000,33451,1,SA,1,100,0.000104
1760385535.265282,1401080.000,33487,1,SA,1,100,0.000005
1760385535.465281,1401280.000,33523,1,SA,1,100,0.000023
1760385535.931280,1401746.000,33659,1,SA,1,100,0.000083
1760385536.531278,1402346.000,33709,1,SA,1,100,0.000048
1760385537.464275,1403279.000,33890,1,SA,1,100,0.000048
1760385538.064273,1403879.000,33959,1,SA,1,100,0.000060
1760385538.464272,1404279.000,34032,1,SA,1,100,0.000055
1760385538.864270,1404679.000,34083,1,SA,1,100,0.000002
1760385539.064270,1404879.000,34133,1,SA,1,100,0.000015
1760385539.464268,1405279.000,34268,1,SA,1,100,0.000117
1760385540.598265,1406413.000,34387,1,SA,1,100,0.000020
1760385540.864264,1406679.000,34421,1,SA,1,100,0.000055
1760385541.130263,1406945.000,34490,1,SA,1,100,0.000046
1760385541.530262,1407345.000,34542,1,SA,1,100,0.000039
1760385542.064260,1407879.000,34627,1,SA,1,100,0.000017
1760385542.663258,1408478.000,34761,1,SA,1,100,0.000068
1760385543.663255,1409478.000,34881,1,SA,1,100,0.000008
1760385543.863255,1409678.000,34917,1,SA,1,100,0.000037
1760385544.397253,1410212.000,35016,1,SA,1,100,0.000078
1760385544.730252,1410545.000,35051,1,SA,1,100,0.000029
1760385544.930251,1410745.000,35085,1,SA,1,100,0.000015
1760385545.263250,1411078.000,35153,1,SA,1,100,0.000017
1760385545.463249,1411278.000,35237,1,SA,1,100,0.000095
1760385546.130247,1411945.000,35291,1,SA,1,100,0.000012
1760385546.596246,1412411.000,35472,1,SA,1,100,0.000143
1760385547.530243,1413345.000,35541,1,SA,1,100,0.000012
1760385548.196241,1414011.000,35625,1,SA,1,100,0.000021
1760385548.396240,1414211.000,35683,1,SA,1,100,0.000071
1760385548.863239,1414678.000,35750,1,SA,1,100,0.000041
1760385549.397237,1415212.000,35834,1,SA,1,100,0.000046
1760385550.663233,1416478.000,36067,1,SA,1,100,0.000055
1760385551.130232,1416945.000,36136,1,SA,1,100,0.000034
1760385552.263228,1418078.000,36317,1,SA,1,100,0.000017
