LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1760386031.748511,1897563.000,50435,1,SR,1,100,0.333333
1760386033.214561,1899029.000,50636,1,SR,1,100,0.066667
1760386033.414568,1899229.000,50671,1,SR,1,100,0.133333
1760386034.815616,1900630.000,50894,1,SR,1,100,0.066667
1760386035.147627,1900962.000,50963,1,SR,1,100,0.133333
1760386035.948655,1901763.000,51083,1,SR,1,100,0.066667
1760386036.148662,1901963.000,51135,1,SR,1,100,0.133333
1760386036.748682,1902563.000,51222,1,SR,1,100,0.066667
1760386038.614746,1904429.000,51536,1,SR,1,100,0.133333
1760386038.881755,1904696.000,51572,1,SR,1,100,0.066667
1760386039.081762,1904896.000,51608,1,SR,1,100,0.066667
1760386039.880789,1905695.000,51732,1,SR,1,100,0.066667
1760386041.413841,1907228.000,51982,1,SR,1,100,0.066667
1760386044.614951,1910429.000,52522,1,SR,1,100,0.066667
1760386047.147037,1912961.000,52941,1,SR,1,100,0.066667
1760386047.614053,1913428.000,53010,1,SR,1,100,0.066667
1760386050.481151,1916295.000,53515,1,SR,1,100,0.266667
1760386051.814196,1917628.000,53702,1,SR,1,100,0.066667
1760386052.014203,1917828.000,53755,1,SR,1,100,0.200000
1760386053.080240,1918894.000,53922,1,SR,1,100,0.133333
1760386053.347249,1919161.000,53973,1,SR,1,100,0.133333
1760386055.414319,1921228.000,54298,1,SR,1,100,0.066667
1760386057.080376,1922894.000,54598,1,SR,1,100,0.266667
1760386061.612531,1927426.000,55321,1,SR,1,100,0.066667
