LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1760385222.937986,1088751.000,46554,3,AZ,1,100,0.115
1760385222.977984,1088791.000,46573,2,AZ,1,100,0.156
1760385223.017983,1088831.000,46573,2,AZ,1,100,0.090
1760385223.057982,1088871.000,46587,3,AZ,1,100,0.137
1760385223.097980,1088911.000,46587,3,AZ,1,100,0.121
1760385223.137979,1088951.000,46587,3,AZ,1,100,0.259
1760385223.177978,1088991.000,46607,2,AZ,1,100,0.337
1760385223.217976,1089031.000,46607,2,AZ,1,100,0.410
1760385223.257975,1089071.000,46623,3,AZ,1,100,0.454
1760385223.297973,1089111.000,46623,3,AZ,1,100,0.244
1760385223.337972,1089151.000,46623,3,AZ,1,100,-0.135
1760385223.377971,1089191.000,46642,2,AZ,1,100,-0.227
1760385223.417969,1089231.000,46642,2,AZ,1,100,-0.194
1760385223.457968,1089271.000,46656,3,AZ,1,100,-0.430
1760385223.497967,1089311.000,46656,3,AZ,1,100,-0.265
1760385223.537965,1089351.000,46656,3,AZ,1,100,-0.293
1760385223.577964,1089391.000,46674,3,AZ,1,100,-0.311
1760385223.617962,1089431.000,46674,3,AZ,1,100,-0.129
1760385223.657961,1089471.000,46674,3,AZ,1,100,-0.130
1760385223.697960,1089511.000,46690,2,AZ,1,100,-0.318
1760385223.737958,1089551.000,46690,2,AZ,1,100,-0.074
1760385223.777957,1089591.000,46709,3,AZ,1,100,0.109
1760385223.817955,1089631.000,46709,3,AZ,1,100,0.135
1760385223.857954,1089671.000,46709,3,AZ,1,100,-0.077
1760385223.897953,1089711.000,46727,2,AZ,1,100,-0.021
1760385223.937951,1089751.000,46727,2,AZ,1,100,0.145
1760385223.977950,1089791.000,46743,3,AZ,1,100,0.484
1760385224.017949,1089831.000,46743,3,AZ,1,100,0.559
1760385224.057947,1089871.000,46743,3,AZ,1,100,0.421
1760385224.097946,1089911.000,46759,2,AZ,1,100,0.237
1760385224.137944,1089951.000,46759,2,AZ,1,100,-0.095
1760385224.177943,1089991.000,46779,3,AZ,1,100,-0.194
1760385224.217942,1090031.000,46779,3,AZ,1,100,-0.209
1760385224.257940,1090071.000,46779,3,AZ,1,100,-0.340
1760385224.297939,1090111.000,46795,2,AZ,1,100,-0.281
1760385224.337938,1090151.000,46795,2,AZ,1,100,-0.283
1760385224.377936,1090191.000,46810,3,AZ,1,100,-0.216
1760385224.417935,1090231.000,46810,3,AZ,1,100,-0.206
1760385224.457933,1090271.000,46810,3,AZ,1,100,-0.235
1760385224.493599,1090306.667,46829,3,AZ,1,100,-0.306
1760385224.529264,1090342.333,46829,3,AZ,1,100,-0.225
1760385224.564930,1090378.000,46829,3,AZ,1,100,-0.069
1760385224.604928,1090418.000,46846,2,AZ,1,100,-0.004
1760385224.644927,1090458.000,46846,2,AZ,1,100,0.036
1760385224.684926,1090498.000,46864,3,AZ,1,100,0.089
1760385224.724924,1090538.000,46864,3,AZ,1,100,0.203
1760385224.764923,1090578.000,46864,3,AZ,1,100,0.377
1760385224.804921,1090618.000,46879,2,AZ,1,100,0.460
1760385224.844920,1090658.000,46879,2,AZ,1,100,0.396
1760385224.884919,1090698.000,46898,3,AZ,1,100,0.261
1760385224.924917,1090738.000,46898,3,AZ,1,100,-0.016
1760385224.964916,1090778.000,46898,3,AZ,1,100,-0.139
1760385225.004915,1090818.000,46915,2,AZ,1,100,-0.282
1760385225.044913,1090858.000,46915,2,AZ,1,100,-0.537
1760385225.084912,1090898.000,46931,3,AZ,1,100,-0.382
1760385225.124910,1090938.000,46931,3,AZ,1,100,-0.302
1760385225.164909,1090978.000,46931,3,AZ,1,100,-0.280
1760385225.204908,1091018.000,46947,2,AZ,1,100,-0.386
1760385225.244906,1091058.000,46947,2,AZ,1,100,-0.294
1760385225.284905,1091098.000,46965,3,AZ,1,100,-0.339
1760385225.324903,1091138.000,46965,3,AZ,1,100,-0.414
1760385225.364902,1091178.000,46965,3,AZ,1,100,-0.117
1760385225.404901,1091218.000,46982,3,AZ,1,100,-0.133
1760385225.444899,1091258.000,46982,3,AZ,1,100,-0.165
1760385225.484898,1091298.000,46982,3,AZ,1,100,-0.034
1760385225.524897,1091338.000,46999,2,AZ,1,100,0.066
1760385225.564895,1091378.000,46999,2,AZ,1,100,0.255
1760385225.604894,1091418.000,47016,3,AZ,1,100,0.473
1760385225.644892,1091458.000,47016,3,AZ,1,100,0.514
1760385225.684891,1091498.000,47016,3,AZ,1,100,0.419
1760385225.724890,1091538.000,47034,2,AZ,1,100,0.256
1760385225.764888,1091578.000,47034,2,AZ,1,100,-0.210
1760385225.804887,1091618.000,47051,3,AZ,1,100,-0.249
1760385225.844886,1091658.000,47051,3,AZ,1,100,-0.227
1760385225.884884,1091698.000,47051,3,AZ,1,100,-0.422
1760385225.924883,1091738.000,47068,2,AZ,1,100,-0.271
1760385225.964881,1091778.000,47068,2,AZ,1,100,-0.268
1760385226.004880,1091818.000,47084,3,AZ,1,100,-0.414
1760385226.044879,1091858.000,47084,3,AZ,1,100,-0.288
1760385226.084877,1091898.000,47084,3,AZ,1,100,-0.280
1760385226.124876,1091938.000,47099,2,AZ,1,100,-0.430
1760385226.164875,1091978.000,47099,2,AZ,1,100,-0.409
1760385226.204873,1092018.000,47124,4,AZ,1,100,-0.056
1760385226.244872,1092058.000,47124,4,AZ,1,100,-0.036
1760385226.284870,1092098.000,47124,4,AZ,1,100,-0.148
1760385226.324869,1092138.000,47124,4,AZ,1,100,-0.031
1760385226.364868,1092178.000,47142,3,AZ,1,100,0.059
1760385226.404866,1092218.000,47142,3,AZ,1,100,0.222
1760385226.444865,1092258.000,47142,3,AZ,1,100,0.551
1760385226.484864,1092298.000,47161,2,AZ,1,100,0.606
1760385226.524862,1092338.000,47161,2,AZ,1,100,0.421
1760385226.564861,1092378.000,47180,3,AZ,1,100,0.208
1760385226.604859,1092418.000,47180,3,AZ,1,100,-0.319
1760385226.644858,1092458.000,47180,3,AZ,1,100,-0.267
1760385226.684857,1092498.000,47195,2,AZ,1,100,-0.196
1760385226.724855,1092538.000,47195,2,AZ,1,100,-0.374
1760385226.764854,1092578.000,47211,3,AZ,1,100,-0.293
1760385226.804852,1092618.000,47211,3,AZ,1,100,-0.259
1760385226.844851,1092658.000,47211,3,AZ,1,100,-0.344
1760385226.884850,1092698.000,47229,2,AZ,1,100,-0.277
1760385226.924848,1092738.000,47229,2,AZ,1,100,-0.205
1760385226.964847,1092778.000,47245,3,AZ,1,100,-0.287
1760385227.004846,1092818.000,47245,3,AZ,1,100,-0.308
1760385227.044844,1092858.000,47245,3,AZ,1,100,-0.015
1760385227.084843,1092898.000,47262,2,AZ,1,100,0.061
1760385227.124841,1092938.000,47262,2,AZ,1,100,-0.001
1760385227.164840,1092978.000,47281,3,AZ,1,100,0.080
1760385227.204839,1093018.000,47281,3,AZ,1,100,0.110
1760385227.244837,1093058.000,47281,3,AZ,1,100,0.305
1760385227.284836,1093098.000,47298,2,AZ,1,100,0.513
1760385227.324835,1093138.000,47298,2,AZ,1,100,0.560
1760385227.364833,1093178.000,47316,3,AZ,1,100,0.383
1760385227.404832,1093218.000,47316,3,AZ,1,100,0.148
1760385227.444830,1093258.000,47316,3,AZ,1,100,-0.042
1760385227.484829,1093298.000,47332,2,AZ,1,100,-0.104
1760385227.524827,1093338.000,47332,2,AZ,1,100,-0.188
1760385227.564826,1093378.000,47348,3,AZ,1,100,-0.297
1760385227.604825,1093418.000,47348,3,AZ,1,100,-0.271
1760385227.644824,1093458.000,47348,3,AZ,1,100,-0.350
1760385227.684822,1093498.000,47365,2,AZ,1,100,-0.385
1760385227.724821,1093538.000,47365,2,AZ,1,100,-0.376
1760385227.764819,1093578.000,47381,3,AZ,1,100,-0.286
1760385227.804818,1093618.000,47381,3,AZ,1,100,-0.301
1760385227.844816,1093658.000,47381,3,AZ,1,100,0.070
1760385227.884815,1093698.000,47400,2,AZ,1,100,0.113
1760385227.924814,1093738.000,47400,2,AZ,1,100,0.021
1760385227.964813,1093778.000,47415,3,AZ,1,100,-0.014
1760385228.004811,1093818.000,47415,3,AZ,1,100,0.001
1760385228.044810,1093858.000,47415,3,AZ,1,100,0.100
1760385228.084808,1093898.000,47434,3,AZ,1,100,0.367
1760385228.124807,1093938.000,47434,3,AZ,1,100,0.558
1760385228.164805,1093978.000,47434,3,AZ,1,100,0.431
1760385228.197804,1094011.000,47453,2,AZ,1,100,0.151
1760385228.230803,1094044.000,47453,2,AZ,1,100,0.068
1760385228.270802,1094084.000,47470,3,AZ,1,100,-0.062
1760385228.310801,1094124.000,47470,3,AZ,1,100,-0.264
1760385228.350799,1094164.000,47470,3,AZ,1,100,-0.344
1760385228.390798,1094204.000,47484,2,AZ,1,100,-0.360
1760385228.430796,1094244.000,47484,2,AZ,1,100,-0.359
1760385228.470795,1094284.000,47502,3,AZ,1,100,-0.325
1760385228.510793,1094324.000,47502,3,AZ,1,100,-0.288
1760385228.550792,1094364.000,47502,3,AZ,1,100,-0.374
1760385228.590791,1094404.000,47520,3,AZ,1,100,-0.271
1760385228.630790,1094444.000,47520,3,AZ,1,100,0.121
1760385228.670788,1094484.000,47520,3,AZ,1,100,0.237
1760385228.710787,1094524.000,47539,2,AZ,1,100,0.124
1760385228.750785,1094564.000,47539,2,AZ,1,100,0.128
1760385228.790784,1094604.000,47553,3,AZ,1,100,0.213
1760385228.830782,1094644.000,47553,3,AZ,1,100,0.363
1760385228.870781,1094684.000,47553,3,AZ,1,100,0.468
1760385228.910780,1094724.000,47571,2,AZ,1,100,0.491
1760385228.950778,1094764.000,47571,2,AZ,1,100,0.406
1760385228.990777,1094804.000,47589,3,AZ,1,100,0.287
1760385229.030776,1094844.000,47589,3,AZ,1,100,0.111
1760385229.070774,1094884.000,47589,3,AZ,1,100,-0.118
1760385229.110773,1094924.000,47606,2,AZ,1,100,-0.109
1760385229.150771,1094964.000,47606,2,AZ,1,100,-0.251
1760385229.190770,1095004.000,47621,3,AZ,1,100,-0.350
1760385229.230769,1095044.000,47621,3,AZ,1,100,-0.405
1760385229.270767,1095084.000,47621,3,AZ,1,100,-0.374
1760385229.310766,1095124.000,47638,2,AZ,1,100,-0.281
1760385229.350765,1095164.000,47638,2,AZ,1,100,-0.302
1760385229.390763,1095204.000,47656,3,AZ,1,100,-0.312
1760385229.430762,1095244.000,47656,3,AZ,1,100,0.028
1760385229.470760,1095284.000,47656,3,AZ,1,100,0.036
1760385229.510759,1095324.000,47676,2,AZ,1,100,0.117
1760385229.550758,1095364.000,47676,2,AZ,1,100,0.112
1760385229.590756,1095404.000,47692,3,AZ,1,100,0.054
1760385229.630755,1095444.000,47692,3,AZ,1,100,0.189
1760385229.670753,1095484.000,47692,3,AZ,1,100,0.364
1760385229.710752,1095524.000,47709,2,AZ,1,100,0.446
1760385229.750751,1095564.000,47709,2,AZ,1,100,0.404
1760385229.790749,1095604.000,47725,3,AZ,1,100,0.249
1760385229.830748,1095644.000,47725,3,AZ,1,100,-0.022
1760385229.870747,1095684.000,47725,3,AZ,1,100,-0.207
1760385229.910745,1095724.000,47745,3,AZ,1,100,-0.259
1760385229.950744,1095764.000,47745,3,AZ,1,100,-0.293
1760385229.990742,1095804.000,47745,3,AZ,1,100,-0.383
1760385230.030741,1095844.000,47760,2,AZ,1,100,-0.536
1760385230.070740,1095884.000,47760,2,AZ,1,100,-0.367
