LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760381431.679253,736565.000,53925,1,SA,1,100,0.000067
1760381432.745247,737631.000,54093,1,SA,1,100,0.000048
1760381433.345243,738231.000,54196,1,SA,1,100,0.000036
1760381433.679240,738565.000,54270,1,SA,1,100,0.000139
1760381434.011238,738897.000,54337,1,SA,1,100,0.000101
1760381434.744234,739630.000,54440,1,SA,1,100,0.000040
1760381434.945232,739831.000,54475,1,SA,1,100,0.000051
1760381435.344230,740230.000,54527,1,SA,1,100,0.000034
1760381435.544229,740430.000,54627,1,SA,1,100,0.000272
1760381436.144225,741030.000,54663,1,SA,1,100,0.000038
1760381436.612222,741498.000,54748,1,SA,1,100,0.000006
1760381436.944220,741830.000,54818,1,SA,1,100,0.000047
1760381437.478216,742364.000,54936,1,SA,1,100,0.000144
1760381437.945213,742831.000,55005,1,SA,1,100,0.000157
1760381438.611209,743497.000,55111,1,SA,1,100,0.000099
1760381439.478204,744364.000,55293,1,SA,1,100,0.000171
1760381440.077200,744963.000,55348,1,SA,1,100,0.000122
1760381440.944194,745830.000,55495,1,SA,1,100,0.000078
1760381441.411191,746297.000,55565,1,SA,1,100,0.000086
1760381441.677189,746563.000,55617,1,SA,1,100,0.000094
1760381442.011187,746897.000,55655,1,SA,1,100,0.000057
1760381442.277186,747163.000,55707,1,SA,1,100,0.000073
1760381442.810182,747696.000,55791,1,SA,1,100,0.000038
1760381443.010181,747896.000,55858,1,SA,1,100,0.000140
1760381443.477178,748363.000,55910,1,SA,1,100,0.000068
1760381444.544171,749430.000,56064,1,SA,1,100,0.000044
1760381445.411165,750297.000,56264,1,SA,1,100,0.000117
