LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1760382034.604930,1339491.000,24039,3,GZ,1,100,0.397
1760382034.644931,1339531.000,24039,3,GZ,1,100,0.336
1760382034.684932,1339571.000,24039,3,GZ,1,100,0.153
1760382034.724933,1339611.000,24057,2,GZ,1,100,0.366
1760382034.764934,1339651.000,24057,2,GZ,1,100,0.122
1760382034.804935,1339691.000,24073,3,GZ,1,100,-0.305
1760382034.844936,1339731.000,24073,3,GZ,1,100,0.214
1760382034.884937,1339771.000,24073,3,GZ,1,100,0.122
1760382034.924938,1339811.000,24088,2,GZ,1,100,0.000
1760382034.964939,1339851.000,24088,2,GZ,1,100,0.092
1760382035.004940,1339891.000,24105,3,GZ,1,100,0.153
1760382035.044941,1339931.000,24105,3,GZ,1,100,-0.031
1760382035.084942,1339971.000,24105,3,GZ,1,100,0.275
1760382035.124943,1340011.000,24122,2,GZ,1,100,0.397
1760382035.164944,1340051.000,24122,2,GZ,1,100,0.336
1760382035.204945,1340091.000,24140,3,GZ,1,100,0.183
1760382035.244946,1340131.000,24140,3,GZ,1,100,0.061
1760382035.284947,1340171.000,24140,3,GZ,1,100,0.336
1760382035.324948,1340211.000,24156,2,GZ,1,100,0.366
1760382035.364949,1340251.000,24156,2,GZ,1,100,0.092
1760382035.404950,1340291.000,24172,3,GZ,1,100,0.275
1760382035.444951,1340331.000,24172,3,GZ,1,100,0.427
1760382035.484952,1340371.000,24172,3,GZ,1,100,0.031
1760382035.524953,1340411.000,24189,2,GZ,1,100,0.092
1760382035.564954,1340451.000,24189,2,GZ,1,100,0.336
1760382035.604955,1340491.000,24206,3,GZ,1,100,-0.061
1760382035.644956,1340531.000,24206,3,GZ,1,100,0.153
1760382035.684957,1340571.000,24206,3,GZ,1,100,0.458
1760382035.724958,1340611.000,24221,2,GZ,1,100,-0.580
1760382035.764959,1340651.000,24221,2,GZ,1,100,-0.061
1760382035.804960,1340691.000,24237,3,GZ,1,100,0.061
1760382035.844961,1340731.000,24237,3,GZ,1,100,-0.061
1760382035.884962,1340771.000,24237,3,GZ,1,100,-0.214
1760382035.920630,1340806.667,24254,3,GZ,1,100,0.061
