LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1760385152.303262,1018118.000,34797,1,SA,1,100,0.000081
1760385152.903260,1018718.000,34897,1,SA,1,100,0.000088
1760385153.769258,1019584.000,35016,1,SA,1,100,0.000103
1760385154.369256,1020184.000,35140,1,SA,1,100,0.000053
1760385155.102254,1020917.000,35240,1,SA,1,100,0.000084
1760385155.769252,1021584.000,35358,1,SA,1,100,0.000077
1760385156.503250,1022318.000,35483,1,SA,1,100,0.000083
1760385157.169248,1022984.000,35601,1,SA,1,100,0.000079
1760385157.769246,1023584.000,35718,1,SA,1,100,0.000117
1760385158.568244,1024383.000,35821,1,SA,1,100,0.000052
1760385159.236242,1025051.000,35938,1,SA,1,100,0.000116
1760385160.102240,1025917.000,36064,1,SA,1,100,0.000022
1760385160.502239,1026317.000,36182,1,SA,1,100,0.000104
1760385161.235236,1027050.000,36235,1,SA,1,100,0.000014
1760385161.568235,1027383.000,36303,1,SA,1,100,0.000014
1760385161.968234,1027783.000,36388,1,SA,1,100,0.000044
1760385162.635232,1028450.000,36490,1,SA,1,100,0.000034
