LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1760382041.025090,1345911.000,25086,1,TH,1,100,31.699
1760382041.159094,1346045.000,25102,1,TH,1,100,31.754
1760382041.292097,1346178.000,25119,1,TH,1,100,31.754
1760382041.425101,1346311.000,25151,1,TH,1,100,31.784
1760382041.558104,1346444.000,25167,1,TH,1,100,31.784
1760382041.692107,1346578.000,25187,1,TH,1,100,31.796
1760382041.825110,1346711.000,25218,1,TH,1,100,31.796
1760382041.958114,1346844.000,25234,1,TH,1,100,31.810
1760382042.092117,1346978.000,25254,1,TH,1,100,31.817
1760382042.225121,1347111.000,25285,1,TH,1,100,31.827
1760382042.358124,1347244.000,25307,1,TH,1,100,31.827
1760382042.492127,1347378.000,25326,1,TH,1,100,31.805
1760382042.625130,1347511.000,25342,1,TH,1,100,31.805
1760382042.758134,1347644.000,25374,1,TH,1,100,31.890
1760382042.892137,1347778.000,25391,1,TH,1,100,31.890
1760382043.025141,1347911.000,25408,1,TH,1,100,31.805
1760382043.158144,1348044.000,25439,1,TH,1,100,31.805
1760382043.292147,1348178.000,25458,1,TH,1,100,31.711
1760382043.425150,1348311.000,25475,1,TH,1,100,31.711
1760382043.558154,1348444.000,25506,1,TH,1,100,31.825
1760382043.692157,1348578.000,25524,1,TH,1,100,31.825
1760382043.825161,1348711.000,25540,1,TH,1,100,31.858
1760382043.958164,1348844.000,25572,1,TH,1,100,31.858
1760382044.092167,1348978.000,25589,1,TH,1,100,31.875
1760382044.225171,1349111.000,25607,1,TH,1,100,31.875
1760382044.358174,1349244.000,25639,1,TH,1,100,31.824
1760382044.492177,1349378.000,25656,1,TH,1,100,31.824
1760382044.625180,1349511.000,25672,1,TH,1,100,31.820
1760382044.758184,1349644.000,25690,1,TH,1,100,31.820
1760382044.892187,1349778.000,25721,1,TH,1,100,31.890
1760382045.025191,1349911.000,25740,1,TH,1,100,31.890
1760382045.158194,1350044.000,25757,1,TH,1,100,31.742
1760382045.291197,1350177.000,25789,1,TH,1,100,31.742
1760382045.425200,1350311.000,25805,1,TH,1,100,31.854
1760382045.558204,1350444.000,25822,1,TH,1,100,31.854
1760382045.691207,1350577.000,25854,1,TH,1,100,31.836
1760382045.825211,1350711.000,25872,1,TH,1,100,31.837
1760382045.958214,1350844.000,25889,1,TH,1,100,31.849
1760382046.091217,1350977.000,25921,1,TH,1,100,31.849
1760382046.225220,1351111.000,25937,1,TH,1,100,31.863
1760382046.358224,1351244.000,25955,1,TH,1,100,31.870
