LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1760386124.285293,1990101.000,109,2,MZ,1,100,17
1760386124.325292,1990141.000,125,3,MZ,1,100,18
1760386124.365292,1990181.000,125,3,MZ,1,100,19
1760386124.405291,1990221.000,125,3,MZ,1,100,21
1760386124.445291,1990261.000,141,2,MZ,1,100,20
1760386124.485290,1990301.000,141,2,MZ,1,100,20
1760386124.525290,1990341.000,159,3,MZ,1,100,20
1760386124.565289,1990381.000,159,3,MZ,1,100,19
1760386124.605288,1990421.000,159,3,MZ,1,100,18
1760386124.645288,1990461.000,176,3,MZ,1,100,19
1760386124.685287,1990501.000,176,3,MZ,1,100,19
1760386124.725287,1990541.000,176,3,MZ,1,100,20
1760386124.765286,1990581.000,193,2,MZ,1,100,20
1760386124.805285,1990621.000,193,2,MZ,1,100,20
1760386124.845285,1990661.000,208,3,MZ,1,100,20
1760386124.885284,1990701.000,208,3,MZ,1,100,19
1760386124.925284,1990741.000,208,3,MZ,1,100,19
1760386124.965283,1990781.000,224,2,MZ,1,100,18
1760386125.005283,1990821.000,224,2,MZ,1,100,18
1760386125.045282,1990861.000,243,3,MZ,1,100,18
1760386125.085281,1990901.000,243,3,MZ,1,100,18
1760386125.125281,1990941.000,243,3,MZ,1,100,18
1760386125.165280,1990981.000,260,2,MZ,1,100,19
1760386125.205280,1991021.000,260,2,MZ,1,100,19
1760386125.245279,1991061.000,276,3,MZ,1,100,20
1760386125.285279,1991101.000,276,3,MZ,1,100,20
1760386125.325278,1991141.000,276,3,MZ,1,100,18
1760386125.365277,1991181.000,293,2,MZ,1,100,19
1760386125.405277,1991221.000,293,2,MZ,1,100,19
1760386125.445276,1991261.000,311,3,MZ,1,100,19
1760386125.485276,1991301.000,311,3,MZ,1,100,19
1760386125.525275,1991341.000,311,3,MZ,1,100,20
1760386125.565274,1991381.000,327,2,MZ,1,100,19
1760386125.605274,1991421.000,327,2,MZ,1,100,20
1760386125.645273,1991461.000,344,3,MZ,1,100,20
1760386125.685273,1991501.000,344,3,MZ,1,100,19
1760386125.725272,1991541.000,344,3,MZ,1,100,20
1760386125.765272,1991581.000,361,2,MZ,1,100,19
1760386125.805271,1991621.000,361,2,MZ,1,100,17
1760386125.845270,1991661.000,378,3,MZ,1,100,18
1760386125.885270,1991701.000,378,3,MZ,1,100,17
1760386125.925269,1991741.000,378,3,MZ,1,100,18
1760386125.965269,1991781.000,394,3,MZ,1,100,20
1760386126.005268,1991821.000,394,3,MZ,1,100,21
1760386126.045268,1991861.000,394,3,MZ,1,100,20
1760386126.085267,1991901.000,412,2,MZ,1,100,20
1760386126.125266,1991941.000,412,2,MZ,1,100,20
1760386126.165266,1991981.000,430,3,MZ,1,100,19
1760386126.205265,1992021.000,430,3,MZ,1,100,19
1760386126.245265,1992061.000,430,3,MZ,1,100,20
1760386126.285264,1992101.000,447,2,MZ,1,100,19
1760386126.325264,1992141.000,447,2,MZ,1,100,21
1760386126.365263,1992181.000,463,3,MZ,1,100,21
1760386126.405262,1992221.000,463,3,MZ,1,100,21
1760386126.445262,1992261.000,463,3,MZ,1,100,21
1760386126.485261,1992301.000,486,2,MZ,1,100,21
1760386126.525260,1992341.000,486,2,MZ,1,100,19
1760386126.565260,1992381.000,500,3,MZ,1,100,19
1760386126.605259,1992421.000,500,3,MZ,1,100,20
1760386126.645259,1992461.000,500,3,MZ,1,100,17
1760386126.685258,1992501.000,519,2,MZ,1,100,18
1760386126.725258,1992541.000,519,2,MZ,1,100,17
1760386126.765257,1992581.000,536,3,MZ,1,100,19
1760386126.805257,1992621.000,536,3,MZ,1,100,19
1760386126.845256,1992661.000,536,3,MZ,1,100,19
1760386126.880922,1992696.667,553,3,MZ,1,100,20
1760386126.916588,1992732.333,553,3,MZ,1,100,19
1760386126.952254,1992768.000,553,3,MZ,1,100,19
1760386126.992254,1992808.000,569,2,MZ,1,100,19
1760386127.032253,1992848.000,569,2,MZ,1,100,18
1760386127.072253,1992888.000,587,3,MZ,1,100,19
1760386127.112252,1992928.000,587,3,MZ,1,100,19
1760386127.152251,1992968.000,587,3,MZ,1,100,20
1760386127.192251,1993008.000,603,2,MZ,1,100,20
1760386127.232250,1993048.000,603,2,MZ,1,100,20
1760386127.272250,1993088.000,620,3,MZ,1,100,20
1760386127.312249,1993128.000,620,3,MZ,1,100,19
1760386127.352249,1993168.000,620,3,MZ,1,100,21
1760386127.392248,1993208.000,635,2,MZ,1,100,21
1760386127.432247,1993248.000,635,2,MZ,1,100,19
1760386127.472247,1993288.000,654,3,MZ,1,100,19
1760386127.512246,1993328.000,654,3,MZ,1,100,19
1760386127.552246,1993368.000,654,3,MZ,1,100,18
1760386127.592245,1993408.000,670,2,MZ,1,100,19
1760386127.632245,1993448.000,670,2,MZ,1,100,19
1760386127.672244,1993488.000,687,3,MZ,1,100,19
1760386127.712243,1993528.000,687,3,MZ,1,100,21
1760386127.752243,1993568.000,687,3,MZ,1,100,21
1760386127.792242,1993608.000,705,2,MZ,1,100,19
1760386127.832242,1993648.000,705,2,MZ,1,100,19
1760386127.872241,1993688.000,721,3,MZ,1,100,19
1760386127.912241,1993728.000,721,3,MZ,1,100,19
1760386127.952240,1993768.000,721,3,MZ,1,100,19
1760386127.992239,1993808.000,737,3,MZ,1,100,19
1760386128.032239,1993848.000,737,3,MZ,1,100,19
1760386128.072238,1993888.000,737,3,MZ,1,100,19
1760386128.112238,1993928.000,755,2,MZ,1,100,19
1760386128.152237,1993968.000,755,2,MZ,1,100,19
1760386128.192236,1994008.000,773,3,MZ,1,100,17
1760386128.232236,1994048.000,773,3,MZ,1,100,18
1760386128.272235,1994088.000,773,3,MZ,1,100,17
1760386128.312235,1994128.000,788,2,MZ,1,100,18
1760386128.352234,1994168.000,788,2,MZ,1,100,18
1760386128.392234,1994208.000,805,3,MZ,1,100,19
1760386128.432233,1994248.000,805,3,MZ,1,100,19
1760386128.472232,1994288.000,805,3,MZ,1,100,20
1760386128.512232,1994328.000,822,2,MZ,1,100,20
1760386128.552231,1994368.000,822,2,MZ,1,100,20
1760386128.592231,1994408.000,840,3,MZ,1,100,19
1760386128.632230,1994448.000,840,3,MZ,1,100,19
1760386128.672230,1994488.000,840,3,MZ,1,100,19
1760386128.712229,1994528.000,855,2,MZ,1,100,18
1760386128.752228,1994568.000,855,2,MZ,1,100,20
1760386128.792228,1994608.000,872,3,MZ,1,100,19
1760386128.832227,1994648.000,872,3,MZ,1,100,20
1760386128.872226,1994688.000,872,3,MZ,1,100,20
1760386128.912226,1994728.000,889,2,MZ,1,100,20
1760386128.952225,1994768.000,889,2,MZ,1,100,19
1760386128.992225,1994808.000,907,3,MZ,1,100,20
1760386129.032224,1994848.000,907,3,MZ,1,100,18
1760386129.072224,1994888.000,907,3,MZ,1,100,18
1760386129.112223,1994928.000,923,2,MZ,1,100,17
1760386129.152223,1994968.000,923,2,MZ,1,100,18
1760386129.192222,1995008.000,939,3,MZ,1,100,19
1760386129.232221,1995048.000,939,3,MZ,1,100,18
1760386129.272221,1995088.000,939,3,MZ,1,100,20
1760386129.312220,1995128.000,956,3,MZ,1,100,19
1760386129.352220,1995168.000,956,3,MZ,1,100,19
1760386129.392219,1995208.000,956,3,MZ,1,100,17
1760386129.432219,1995248.000,975,2,MZ,1,100,18
1760386129.472218,1995288.000,975,2,MZ,1,100,18
1760386129.512217,1995328.000,990,3,MZ,1,100,19
1760386129.552217,1995368.000,990,3,MZ,1,100,21
1760386129.592216,1995408.000,990,3,MZ,1,100,20
1760386129.632215,1995448.000,1006,2,MZ,1,100,19
1760386129.672215,1995488.000,1006,2,MZ,1,100,19
1760386129.712214,1995528.000,1023,3,MZ,1,100,19
1760386129.752214,1995568.000,1023,3,MZ,1,100,18
1760386129.792213,1995608.000,1023,3,MZ,1,100,18
1760386129.832213,1995648.000,1042,2,MZ,1,100,17
1760386129.872212,1995688.000,1042,2,MZ,1,100,16
1760386129.912211,1995728.000,1058,3,MZ,1,100,17
1760386129.952211,1995768.000,1058,3,MZ,1,100,17
1760386129.992210,1995808.000,1058,3,MZ,1,100,18
1760386130.032210,1995848.000,1073,2,MZ,1,100,19
1760386130.072209,1995888.000,1073,2,MZ,1,100,19
1760386130.112209,1995928.000,1091,3,MZ,1,100,20
1760386130.152208,1995968.000,1091,3,MZ,1,100,18
1760386130.192208,1996008.000,1091,3,MZ,1,100,19
1760386130.232207,1996048.000,1109,2,MZ,1,100,19
1760386130.272206,1996088.000,1109,2,MZ,1,100,19
1760386130.312206,1996128.000,1126,3,MZ,1,100,19
1760386130.352205,1996168.000,1126,3,MZ,1,100,19
1760386130.392205,1996208.000,1126,3,MZ,1,100,19
1760386130.432204,1996248.000,1141,2,MZ,1,100,19
1760386130.472203,1996288.000,1141,2,MZ,1,100,19
1760386130.507536,1996323.333,1158,3,MZ,1,100,18
1760386130.542869,1996358.667,1158,3,MZ,1,100,18
1760386130.578202,1996394.000,1158,3,MZ,1,100,19
1760386130.618201,1996434.000,1176,3,MZ,1,100,19
