LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1760385286.955777,1152771.000,57382,1,SR,1,100,0.133333
1760385287.355763,1153171.000,57451,1,SR,1,100,0.133333
1760385287.754749,1153570.000,57512,1,SR,1,100,0.133333
1760385288.154736,1153970.000,57595,1,SR,1,100,0.200000
1760385288.488724,1154304.000,57664,1,SR,1,100,0.266667
1760385289.021706,1154837.000,57731,1,SR,1,100,0.133333
1760385289.422692,1155238.000,57801,1,SR,1,100,0.133333
1760385289.822678,1155638.000,57870,1,SR,1,100,0.133333
1760385290.222664,1156038.000,57939,1,SR,1,100,0.133333
1760385290.621650,1156437.000,58006,1,SR,1,100,0.200000
1760385290.954639,1156770.000,58078,1,SR,1,100,0.266667
1760385291.488621,1157304.000,58145,1,SR,1,100,0.133333
1760385291.755611,1157571.000,58214,1,SR,1,100,0.266667
1760385292.287593,1158103.000,58281,1,SR,1,100,0.133333
1760385292.687579,1158503.000,58356,1,SR,1,100,0.200000
1760385293.154563,1158970.000,58423,1,SR,1,100,0.133333
1760385293.421554,1159237.000,58492,1,SR,1,100,0.266667
1760385293.954535,1159770.000,58561,1,SR,1,100,0.133333
1760385294.354522,1160170.000,58630,1,SR,1,100,0.133333
1760385294.754508,1160570.000,58698,1,SR,1,100,0.200000
1760385295.087496,1160903.000,58767,1,SR,1,100,0.200000
1760385295.554480,1161370.000,58834,1,SR,1,100,0.200000
1760385296.020464,1161836.000,58903,1,SR,1,100,0.133333
1760385296.287455,1162103.000,58972,1,SR,1,100,0.200000
1760385296.754439,1162570.000,59026,1,SR,1,100,0.133333
1760385297.154425,1162970.000,59093,1,SR,1,100,0.133333
1760385297.554411,1163370.000,59162,1,SR,1,100,0.133333
1760385297.953397,1163769.000,59236,1,SR,1,100,0.133333
1760385298.353384,1164169.000,59305,1,SR,1,100,0.133333
1760385298.754370,1164570.000,59373,1,SR,1,100,0.133333
1760385299.154356,1164970.000,59442,1,SR,1,100,0.133333
1760385299.554342,1165370.000,59509,1,SR,1,100,0.200000
1760385299.887331,1165703.000,59578,1,SR,1,100,0.200000
1760385300.353315,1166169.000,59630,1,SR,1,100,0.133333
1760385300.753301,1166569.000,59700,1,SR,1,100,0.133333
1760385301.153287,1166969.000,59786,1,SR,1,100,0.200000
1760385301.487275,1167303.000,59838,1,SR,1,100,0.200000
1760385301.953259,1167769.000,59906,1,SR,1,100,0.133333
1760385302.220250,1168036.000,59960,1,SR,1,100,0.200000
1760385302.686234,1168502.000,60027,1,SR,1,100,0.133333
1760385303.086220,1168902.000,60102,1,SR,1,100,0.133333
1760385303.486207,1169302.000,60169,1,SR,1,100,0.200000
1760385303.820195,1169636.000,60238,1,SR,1,100,0.200000
1760385304.287179,1170103.000,60307,1,SR,1,100,0.133333
1760385304.687165,1170503.000,60375,1,SR,1,100,0.200000
1760385305.153149,1170969.000,60444,1,SR,1,100,0.133333
1760385305.553135,1171369.000,60513,1,SR,1,100,0.133333
1760385305.953121,1171769.000,60598,1,SR,1,100,0.200000
1760385306.286110,1172102.000,60653,1,SR,1,100,0.200000
1760385306.753094,1172569.000,60735,1,SR,1,100,0.200000
1760385307.086082,1172902.000,60790,1,SR,1,100,0.200000
1760385307.553066,1173369.000,60857,1,SR,1,100,0.133333
1760385307.953052,1173769.000,60931,1,SR,1,100,0.133333
1760385308.352039,1174168.000,60999,1,SR,1,100,0.200000
1760385308.686027,1174502.000,61051,1,SR,1,100,0.200000
1760385309.152011,1174968.000,61120,1,SR,1,100,0.133333
1760385309.551997,1175368.000,61189,1,SR,1,100,0.133333
1760385309.951983,1175768.000,61259,1,SR,1,100,0.133333
1760385310.351969,1176168.000,61327,1,SR,1,100,0.133333
1760385310.751956,1176568.000,61395,1,SR,1,100,0.133333
1760385311.151942,1176968.000,61481,1,SR,1,100,0.200000
1760385311.618926,1177435.000,61535,1,SR,1,100,0.066667
1760385311.951914,1177768.000,61604,1,SR,1,100,0.133333
1760385312.351901,1178168.000,61690,1,SR,1,100,0.200000
1760385312.684889,1178501.000,61743,1,SR,1,100,0.266667
1760385313.218871,1179035.000,61815,1,SR,1,100,0.133333
1760385313.618857,1179435.000,61884,1,SR,1,100,0.133333
1760385314.018843,1179835.000,61954,1,SR,1,100,0.200000
1760385314.351831,1180168.000,62023,1,SR,1,100,0.200000
1760385314.818815,1180635.000,62090,1,SR,1,100,0.200000
1760385315.151804,1180968.000,62159,1,SR,1,100,0.200000
1760385315.684786,1181501.000,62228,1,SR,1,100,0.133333
1760385316.084772,1181901.000,62300,1,SR,1,100,0.133333
1760385316.484758,1182301.000,62384,1,SR,1,100,0.200000
1760385316.817746,1182634.000,62438,1,SR,1,100,0.200000
1760385317.284730,1183101.000,62522,1,SR,1,100,0.200000
1760385317.617719,1183434.000,62576,1,SR,1,100,0.200000
1760385318.084703,1183901.000,62666,1,SR,1,100,0.200000
1760385318.418691,1184235.000,62718,1,SR,1,100,0.266667
1760385318.950673,1184767.000,62787,1,SR,1,100,0.133333
1760385319.350659,1185167.000,62856,1,SR,1,100,0.133333
1760385319.750645,1185567.000,62943,1,SR,1,100,0.200000
1760385320.084634,1185901.000,62995,1,SR,1,100,0.200000
1760385320.617615,1186434.000,63064,1,SR,1,100,0.133333
1760385320.884606,1186701.000,63131,1,SR,1,100,0.200000
1760385321.351590,1187168.000,63203,1,SR,1,100,0.200000
1760385321.817574,1187634.000,63272,1,SR,1,100,0.133333
1760385322.083565,1187900.000,63340,1,SR,1,100,0.266667
1760385322.484551,1188301.000,63410,1,SR,1,100,0.266667
1760385323.017532,1188834.000,63477,1,SR,1,100,0.133333
1760385323.284523,1189101.000,63535,1,SR,1,100,0.200000
1760385323.750507,1189567.000,63621,1,SR,1,100,0.200000
1760385324.083496,1189900.000,63674,1,SR,1,100,0.200000
1760385324.551480,1190368.000,63743,1,SR,1,100,0.200000
1760385325.017463,1190834.000,63812,1,SR,1,100,0.133333
1760385325.283454,1191100.000,63880,1,SR,1,100,0.266667
1760385325.683440,1191500.000,63950,1,SR,1,100,0.200000
1760385326.216422,1192033.000,64022,1,SR,1,100,0.133333
1760385326.484413,1192301.000,64074,1,SR,1,100,0.200000
1760385326.950397,1192767.000,64158,1,SR,1,100,0.200000
1760385327.284385,1193101.000,64210,1,SR,1,100,0.200000
1760385327.750369,1193567.000,64278,1,SR,1,100,0.133333
1760385328.149355,1193966.000,64347,1,SR,1,100,0.133333
1760385328.549342,1194366.000,64419,1,SR,1,100,0.133333
1760385328.950328,1194767.000,64488,1,SR,1,100,0.133333
1760385329.350314,1195167.000,64557,1,SR,1,100,0.133333
1760385329.750300,1195567.000,64626,1,SR,1,100,0.133333
1760385330.150286,1195967.000,64696,1,SR,1,100,0.200000
1760385330.483275,1196300.000,64749,1,SR,1,100,0.200000
1760385330.949259,1196766.000,64834,1,SR,1,100,0.200000
1760385331.283247,1197100.000,64889,1,SR,1,100,0.200000
1760385331.749231,1197566.000,64973,1,SR,1,100,0.200000
1760385332.216215,1198033.000,65026,1,SR,1,100,0.066667
1760385332.616201,1198433.000,65111,1,SR,1,100,0.133333
1760385333.016187,1198833.000,65180,1,SR,1,100,0.133333
1760385333.416174,1199233.000,65250,1,SR,1,100,0.133333
1760385333.816160,1199633.000,65310,1,SR,1,100,0.133333
1760385334.216146,1200033.000,65391,1,SR,1,100,0.200000
1760385334.549134,1200366.000,65446,1,SR,1,100,0.200000
1760385335.015118,1200832.000,65528,1,SR,1,100,0.200000
1760385335.349107,1201166.000,47,1,SR,1,100,0.200000
1760385335.816091,1201633.000,114,1,SR,1,100,0.133333
1760385336.216077,1202033.000,185,1,SR,1,100,0.133333
1760385336.682061,1202499.000,252,1,SR,1,100,0.133333
